iso2,iso3,country,group,year,year_date,var,obs_value,var_code,var_long,var_axis
CY,CYP,Cyprus,EU27,2018,2018-01-01,4.2.1,54.8483155,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
CY,CYP,Cyprus,EU27,2018,2018-01-01,4.2.2,74.0958,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
CY,CYP,Cyprus,EU27,2018,2018-01-01,4.2.3,4.494123016,new_innov_sales,Sales of new-to-market and new-to-firm innovations,Sales of new-to-market and new-to-enterprise innovations as a percentage of turnover
CY,CYP,Cyprus,EU27,2018,2018-01-01,4.3.1,1.6257,resource_prod,Resource productivity,Resource productivity (PPS per kg)
CY,CYP,Cyprus,EU27,2018,2018-01-01,4.3.2,0.184428879,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
CY,CYP,Cyprus,EU27,2018,2018-01-01,4.3.3,5.215,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
CY,CYP,Cyprus,EU27,2019,2019-01-01,1.1.1,0.2,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
CY,CYP,Cyprus,EU27,2019,2019-01-01,1.2.1,2137.147724,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
CY,CYP,Cyprus,EU27,2019,2019-01-01,1.2.2,8.81008563,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
CY,CYP,Cyprus,EU27,2019,2019-01-01,1.2.3,15.25297619,for_doc_stud_pct,Foreign doctorate students as a % of all doctorate students,Foreign doctorate students as a percentage of all doctorate students
CY,CYP,Cyprus,EU27,2019,2019-01-01,2.1.1,0.27,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
CY,CYP,Cyprus,EU27,2019,2019-01-01,2.1.2,0.046581392,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
CY,CYP,Cyprus,EU27,2019,2019-01-01,2.1.3,0.0021,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
CY,CYP,Cyprus,EU27,2019,2019-01-01,2.2.1,0.2,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
CY,CYP,Cyprus,EU27,2019,2019-01-01,2.3.1,26.2,ict_train_ent,Enterprises providing ICT training,Enterprises providing training to develop or upgrade ICT skills of their personnel
CY,CYP,Cyprus,EU27,2019,2019-01-01,3.2.2,237.2037268,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
CY,CYP,Cyprus,EU27,2019,2019-01-01,3.2.3,7.4,hrst_job_mob,Job-to-job mobility of HRST,Job-to-job mobility of Human Resources in Science & Technology
CY,CYP,Cyprus,EU27,2019,2019-01-01,3.3.1,0.532644123,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
CY,CYP,Cyprus,EU27,2019,2019-01-01,3.3.2,28.53196459,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
CY,CYP,Cyprus,EU27,2019,2019-01-01,3.3.3,4.717904961,design_apps,Design applications,Design applications per billion GDP (in PPS)
CY,CYP,Cyprus,EU27,2019,2019-01-01,4.2.1,59.53683849,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
CY,CYP,Cyprus,EU27,2019,2019-01-01,4.2.2,73.5904,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
CY,CYP,Cyprus,EU27,2019,2019-01-01,4.3.1,1.5945,resource_prod,Resource productivity,Resource productivity (PPS per kg)
CY,CYP,Cyprus,EU27,2019,2019-01-01,4.3.2,0.166584304,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
CY,CYP,Cyprus,EU27,2019,2019-01-01,4.3.3,10.295,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
CY,CYP,Cyprus,EU27,2020,2020-01-01,1.1.1,0.3,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
CY,CYP,Cyprus,EU27,2020,2020-01-01,1.2.1,2439.779016,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
CY,CYP,Cyprus,EU27,2020,2020-01-01,1.2.2,8.784594537,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
CY,CYP,Cyprus,EU27,2020,2020-01-01,1.2.3,14.80978261,for_doc_stud_pct,Foreign doctorate students as a % of all doctorate students,Foreign doctorate students as a percentage of all doctorate students
CY,CYP,Cyprus,EU27,2020,2020-01-01,2.1.1,0.3,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
CY,CYP,Cyprus,EU27,2020,2020-01-01,2.1.2,0.186226518,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
CY,CYP,Cyprus,EU27,2020,2020-01-01,2.1.3,0.0037,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
CY,CYP,Cyprus,EU27,2020,2020-01-01,2.2.1,0.25,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
CY,CYP,Cyprus,EU27,2020,2020-01-01,2.2.2,0.648215124,non_rd_innov_exp,Non-R&D innovation expenditures,Non-R&D innovation expenditures (percentage of turnover)
CY,CYP,Cyprus,EU27,2020,2020-01-01,2.2.3,2081.499542,innov_exp_per_emp,Innovation expenditures per person employed,Innovation expenditure per person employed
CY,CYP,Cyprus,EU27,2020,2020-01-01,2.3.1,26.5,ict_train_ent,Enterprises providing ICT training,Enterprises providing training to develop or upgrade ICT skills of their personnel
CY,CYP,Cyprus,EU27,2020,2020-01-01,3.1.1,48.22588706,sme_prod_innov,SMEs introducing product innovations,SMEs introducing product innovation (percentage of SMEs)
CY,CYP,Cyprus,EU27,2020,2020-01-01,3.1.2,65.6171914,sme_proc_innov,SMEs introducing business process innovations,SMEs introducing business process innovations (percentage of SMEs)
CY,CYP,Cyprus,EU27,2020,2020-01-01,3.2.1,43.12843578,sme_innov_collab,Innovative SMEs collaborating with others,Innovative SMEs collaborating with others (percentage of SMEs)
CY,CYP,Cyprus,EU27,2020,2020-01-01,3.2.2,296.8378774,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
CY,CYP,Cyprus,EU27,2020,2020-01-01,3.2.3,8.6,hrst_job_mob,Job-to-job mobility of HRST,Job-to-job mobility of Human Resources in Science & Technology
CY,CYP,Cyprus,EU27,2020,2020-01-01,3.3.1,0.545838811,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
CY,CYP,Cyprus,EU27,2020,2020-01-01,3.3.2,27.27739151,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
CY,CYP,Cyprus,EU27,2020,2020-01-01,3.3.3,2.135671073,design_apps,Design applications,Design applications per billion GDP (in PPS)
CY,CYP,Cyprus,EU27,2020,2020-01-01,4.1.2,43.74623267,innov_firm_emp,Employment in innovative enterprises,Employment in innovative enterprises
CY,CYP,Cyprus,EU27,2020,2020-01-01,4.2.1,55.55400388,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
CY,CYP,Cyprus,EU27,2020,2020-01-01,4.2.2,73.8455,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
CY,CYP,Cyprus,EU27,2020,2020-01-01,4.2.3,12.24799741,new_innov_sales,Sales of new-to-market and new-to-firm innovations,Sales of new-to-market and new-to-enterprise innovations as a percentage of turnover
CY,CYP,Cyprus,EU27,2020,2020-01-01,4.3.1,1.4372,resource_prod,Resource productivity,Resource productivity (PPS per kg)
CY,CYP,Cyprus,EU27,2020,2020-01-01,4.3.2,0.176546896,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
CY,CYP,Cyprus,EU27,2020,2020-01-01,4.3.3,11.015,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
CY,CYP,Cyprus,EU27,2021,2021-01-01,1.1.1,0.4,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
CY,CYP,Cyprus,EU27,2021,2021-01-01,1.2.1,2956.064437,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
CY,CYP,Cyprus,EU27,2021,2021-01-01,1.2.2,9.810890477,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
CY,CYP,Cyprus,EU27,2021,2021-01-01,1.2.3,21.38069705,for_doc_stud_pct,Foreign doctorate students as a % of all doctorate students,Foreign doctorate students as a percentage of all doctorate students
CY,CYP,Cyprus,EU27,2021,2021-01-01,1.3.1,31.7,broadband_pen,Broadband penetration,Broadband penetration
CY,CYP,Cyprus,EU27,2021,2021-01-01,2.1.1,0.32,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
CY,CYP,Cyprus,EU27,2021,2021-01-01,2.1.2,0.237102531,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
CY,CYP,Cyprus,EU27,2021,2021-01-01,2.1.3,0.0074,gov_bus_rd_supp,Direct and indirect government support of business R&D,Direct government funding and government tax support for business R&D (percentage of GDP)
CY,CYP,Cyprus,EU27,2021,2021-01-01,2.2.1,0.3,bus_rd_exp,R&D expenditure in the business sector,R&D expenditure in the business sector (percentage of GDP)
CY,CYP,Cyprus,EU27,2021,2021-01-01,2.3.1,30.6,ict_train_ent,Enterprises providing ICT training,Enterprises providing training to develop or upgrade ICT skills of their personnel
CY,CYP,Cyprus,EU27,2021,2021-01-01,3.2.2,340.0881752,pub_priv_pubs,Public-private co-publications,Public-private publications per million population
CY,CYP,Cyprus,EU27,2021,2021-01-01,3.2.3,8.8,hrst_job_mob,Job-to-job mobility of HRST,Job-to-job mobility of Human Resources in Science & Technology
CY,CYP,Cyprus,EU27,2021,2021-01-01,3.3.1,0.547531485,pct_patents,PCT patent applications,PCT patent applications per billion GDP (in PPS)
CY,CYP,Cyprus,EU27,2021,2021-01-01,3.3.2,26.92363001,trademark_apps,Trademark applications,Trademark applications per billion GDP (in PPS)
CY,CYP,Cyprus,EU27,2021,2021-01-01,3.3.3,2.670357991,design_apps,Design applications,Design applications per billion GDP (in PPS)
CY,CYP,Cyprus,EU27,2021,2021-01-01,4.2.1,57.60549005,hi_tech_exports,Exports of medium and high technology products,Exports of medium and high technology products as a share of total products exports
CY,CYP,Cyprus,EU27,2021,2021-01-01,4.2.2,77.3086,know_serv_exports,Knowledge-intensive services exports,Knowledge-intensive services exports as a share of total services exports
CY,CYP,Cyprus,EU27,2021,2021-01-01,4.3.1,1.5271,resource_prod,Resource productivity,Resource productivity (PPS per kg)
CY,CYP,Cyprus,EU27,2021,2021-01-01,4.3.2,0.167764145,fine_particle_em,Air emissions by fine particulates,Air emissions by fine particulate matter (PM2.5) in industry
CY,CYP,Cyprus,EU27,2021,2021-01-01,4.3.3,4.65,env_tech,Environment-related technologies,Development of environment-related technologies, percentage of all technologies
CY,CYP,Cyprus,EU27,2022,2022-01-01,1.1.1,0.4,new_doc_grads,New doctorate graduates,New doctorate graduates in science, technology, engineering and mathematics (STEM) per 1000 population aged 25-34
CY,CYP,Cyprus,EU27,2022,2022-01-01,1.1.2,58.3,tert_edu_pop,Population with tertiary education,Percentage population aged 25-34 having completed tertiary education
CY,CYP,Cyprus,EU27,2022,2022-01-01,1.1.3,9.7,lifelong_learn,Population involved in lifelong learning,Percentage population aged 25-64 participating in lifelong learning
CY,CYP,Cyprus,EU27,2022,2022-01-01,1.2.1,3393.946699,intl_sci_pubs,International scientific co-publications,International scientific co-publications per million population
CY,CYP,Cyprus,EU27,2022,2022-01-01,1.2.2,8.118934256,top_cited_pubs,Scientific publications among the top 10% most cited,Scientific publications among the top-10% most cited publications worldwide as percentage of total scientific publications of the country
CY,CYP,Cyprus,EU27,2022,2022-01-01,1.2.3,24,for_doc_stud_pct,Foreign doctorate students as a % of all doctorate students,Foreign doctorate students as a percentage of all doctorate students
CY,CYP,Cyprus,EU27,2022,2022-01-01,1.3.1,44.8,broadband_pen,Broadband penetration,Broadband penetration
CY,CYP,Cyprus,EU27,2022,2022-01-01,1.3.2,20.95,adv_digi_skills,Individuals with above basic overall digital skills,Individuals who have above basic overall digital skills (share of population)
CY,CYP,Cyprus,EU27,2022,2022-01-01,2.1.1,0.35,pub_rd_exp,R&D expenditure in the public sector,R&D expenditure in the public sector (percentage of GDP)
CY,CYP,Cyprus,EU27,2022,2022-01-01,2.1.2,0.257307749,vc_exp,Venture capital expenditures,Venture capital expenditures (percentage of GDP)
